dataset_id,LSE_kmeans,LSE_dbscan,LSE_agg,LSE_gmm,LSE_autoenc,LSE_dictlearn,best_method,gt_accuracy,dl2_k4_mean,dl2_k4_var,dl2_k4_sparsity,dl2_k4_l1_p10,dl2_k4_l1_p50,dl2_k4_l1_p90,dl2_k4_peak,dl2_k4_recon_mean,dl2_k4_recon_cv,dl2_k8_mean,dl2_k8_var,dl2_k8_sparsity,dl2_k8_l1_p10,dl2_k8_l1_p50,dl2_k8_l1_p90,dl2_k8_peak,dl2_k8_recon_mean,dl2_k8_recon_cv,dl2_k16_mean,dl2_k16_var,dl2_k16_sparsity,dl2_k16_l1_p10,dl2_k16_l1_p50,dl2_k16_l1_p90,dl2_k16_peak,dl2_k16_recon_mean,dl2_k16_recon_cv
46840,0.4269,0.223,0.4545,0.4111,0.3691,0.3788,agg,0.927,0.11352792402561121,1.9108119966692922,0.5620556872037915,0.38845084626417004,1.8829579722489087,4.812474542407212,7.826318547289151,4.057925239161599,0.5175940045644837,0.0024116121160031286,1.5397225823931995,0.6151510663507109,1.1961403454457749,2.787008560272782,7.53678816370443,12.09227711045806,3.448953746888619,0.5059819236432906,0.03476603124221421,1.2095723247350494,0.7897289691943128,2.019801853980058,3.960750440733344,10.171539410309073,9.094102412625311,2.4270129260089317,0.2777251440233064
1519,0.3922,0.3922,0.3922,0.3922,0.3922,0.3922,kmeans,0.85,0.2764117991250209,9.632709499670266,0.48655913978494625,0.3172306157908156,0.796939541776994,8.603405299582608,24.945149187637867,4.953330475379906,0.976438221006206,0.19231845871681152,7.389507630620424,0.6182795698924731,0.35326922252071735,0.9012181230364911,19.462730844414658,22.51622533895098,3.941356895385007,0.8183149524869872,0.18733165012378214,4.57786251017128,0.7547043010752689,0.36849170936440884,1.513414646095109,17.752185335467495,18.34181512177512,2.5253402411142263,0.6792444324563325
756,0.9478,0.619,0.9977,0.9728,0.9728,0.5646,agg,0.9545,0.11542455893326242,1.8755374469857757,0.38188976377952755,1.0231681350417883,2.8034234235353424,5.340917595665882,5.061482126435761,1.8549548283676887,0.33323946385873066,0.03432566793451958,0.9664131895193799,0.6171259842519685,1.6814990896750002,2.9067701846504974,5.771787931995952,4.322552953503073,1.4844391633197014,0.2552380797552897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1477,0.353,0.2621,0.3271,0.422,0.3261,0.3816,gmm,0.9952,0.05121790198183552,21.645882984516177,0.321553738317757,2.8132319195938167,7.17121460836386,17.882271606116387,97.86708194291589,3.6540666944229154,1.0153076897334257,0.0062730406018912995,11.395762099650666,0.45935927390366643,3.7519447591215123,8.33877114865932,18.231765575996416,98.93821710584689,2.7079188335782995,1.1161059797170918,-0.10859985255021953,5.214210441491126,0.6630627695902228,4.176804044045776,8.328835708012669,16.917074387505078,72.4494294866437,2.1146083295739144,1.216658295458327
1552,0.6615,0.6235,0.6659,0.6615,0.5928,0.606,agg,0.379,0.14108048394484024,1.0453153783541038,0.34517045454545453,1.0132420681092604,2.1445911261779393,4.217476855541087,2.78378141341215,3.323858410220954,0.14622030964388627,0.03354503293979708,0.8107348807701665,0.3991477272727273,2.5137892938530504,3.917316007729023,5.984018156779078,3.122887078205691,2.6711734300219665,0.16621244877831848,0.006462442059833492,0.523837288731687,0.5354403409090909,4.079863014934569,5.749913890848639,7.841923271889866,3.093527947527317,1.6998805003183075,0.1322601042142931
44683,0.8384,0.6734,0.8215,0.6902,0.8552,0.6801,autoenc,0.7425,0.04404045820349355,4.485382296700936,0.23796875,1.8289304489865856,5.151807732047822,9.666516050495957,11.219907407049156,8.17857523912705,0.21041980323336468,0.07556658691774044,2.742745419702877,0.446015625,2.7297442276076556,6.365006901473138,11.673919752828368,13.675889668915344,7.8604622270378774,0.18549661924677574,0.0728301812790571,1.6410325590127208,0.5639453125,3.9231731927979614,7.899006430701535,14.41685109707408,14.155714698573654,7.424405562012336,0.14792439255731063
44073,0.6451,0.5888,0.6082,0.7137,0.7269,0.6856,autoenc,0.8498,0.060769447911355884,1.092650520734553,0.4711448598130841,0.31658660404984257,1.4617317134265533,3.9154848823176613,9.347756177386817,1.679931888114931,0.3963975540533755,0.04881154623504968,0.5912546415205981,0.6147313084112149,0.6272262262347629,1.9267226710323957,4.876199415996639,7.74083340482284,1.2516626002733973,0.2750432089470009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44605,0.3684,0.7158,0.4842,0.2947,0.4105,0.4842,dbscan,0.4398,0.10790585435579185,2.4420935747744115,0.9699074074074074,0.0,0.0,0.0,38.40718988570275,5.4275459758822135,1.306645992551977,0.0564677928103648,2.103326784892994,0.9130497685185185,0.0,0.0,2.6394422205227412,30.997050890758597,5.147674680463381,1.3116078264357796,0.019886942632364776,1.7264796454557116,0.9509548611111112,0.0,0.0,5.268242380458198,29.98277108515872,4.752550915936143,1.2952555981960778
41764,0.8713,0.809,0.8715,0.8603,0.8625,0.8398,agg,0.618,0.05115574279207146,2.590535718764308,0.6566121336059987,0.4259356025783128,2.417589319582449,4.717303267033949,23.363735944120567,38.23241121884714,0.03650974690267934,0.0370850696181404,1.7842057971473544,0.8284764826175869,0.4224062904054776,2.4196897536970265,4.72153161550987,30.828831194471448,38.12935700636281,0.06326981017980211,0.0279794045687117,1.3801761647811992,0.9144512610770279,0.4246588007490656,2.429219596704377,4.7654963495438585,34.39988944386374,37.92318506582573,0.09688228017397528
41671,0.5752,0.58,,0.7584,0.6126,0.748,gmm,0.3463,0.21642906537570314,2.1300504647823018,0.418296875,0.21742450851995443,1.062475848353107,4.664946597293425,14.764132297173278,2.6897426509267897,0.5259100936220804,0.11621282267753547,1.4007584735176914,0.60009375,0.3197799086269863,1.5842551861088296,7.308652211612642,10.088008764045352,2.1271705623544857,0.4333901288643346,0.062333676865283925,0.7930072716077295,0.74105078125,0.49643164870960715,2.9849846946497287,9.363897799718394,8.30050037997506,1.1710738311618067,0.17145055678305893
