dataset_id,LSE_kmeans,LSE_dbscan,LSE_agg,LSE_gmm,LSE_autoenc,LSE_dictlearn,best_method,gt_accuracy,n_instances,n_features,n_classes,skewness_mean,kurtosis_mean,mean_abs_pearson,hopkins,intrinsic_dim_ratio,pca_var_pc1,pca_top3_var,pca_entropy,pairwise_dist_mean,pairwise_dist_cv,pairwise_dist_p90,knn5_dist_mean,knn5_dist_cv,knn5_dist_p90,feature_sparsity,high_corr_frac,corr_dispersion,dl_mean_0,dl_mean_1,dl_mean_2,dl_mean_3,dl_var_0,dl_var_1,dl_var_2,dl_var_3
44698,0.6369,0.1688,0.6688,0.6497,0.6274,0.6688,agg,0.785,1600.0,100.0,10.0,3.3792005632606053,74.57342959779282,0.2099261488047817,1.0,0.61,0.2253937851776481,0.4406929452702031,0.7235043713648284,13.363345454238932,0.3113169193638639,17.84831093195916,6.271499998124559,0.4636888823841926,9.055512674363564,0.0025125,0.0042424242424242,0.1847671939152593,-0.0083394803163447,-0.2029077624195452,0.2796807749524488,-0.2277467601946091,15.095944145092735,5.261484194683955,6.164493738956163,4.510974676372856
46871,0.5008,0.4348,,0.5603,0.6688,0.3778,autoenc,1.0,24000.0,15.0,6.0,0.6139090624601463,0.9272122687719778,0.2689728527571628,1.0,0.4666666666666667,0.3079370166829812,0.6740948033001366,0.7063488347253063,5.199167038904738,0.3292267786865775,7.089931536002298,0.0246596374490907,0.3082243005251736,0.0338074568421616,0.0116277777777777,0.0380952380952381,0.2390639287811753,0.1661951028179754,-0.114220347716406,0.0809933940248212,0.0475683804734646,1.394865678054427,1.412892018900365,1.090456104181789,0.8979261876706847
188,0.4256,0.5605,0.5601,0.484,0.659,0.5119,autoenc,0.6443,588.0,91.0,5.0,4.866890443163574,40.9541094582704,0.0848542594882447,1.0,0.4395604395604395,0.0711523420307732,0.1951843332094446,0.7923500949081396,13.078941470161682,0.2564658530547062,15.89479662556326,5.867835699674645,0.5053060701664587,9.324539852115809,0.0041302235179786,0.0136752136752136,0.1347468764042818,0.2005541026067802,0.2333382298086443,0.3271562005797153,-0.3190764675431168,3.902148076648405,3.602482856211048,3.762626124366685,2.7500804749429806
44514,0.3802,0.2451,0.387,0.4177,0.3663,0.3191,gmm,0.8468,1600.0,100.0,5.0,1.6916446049502525,5.662644695404514,0.2719419644359495,1.0,0.46,0.3688295403540991,0.5081378815983097,0.6530509639451032,13.571367241883957,0.3044307523897208,18.92657263905295,7.190299166477955,0.2279902331184315,9.13672343977202,0.00823125,0.0583838383838383,0.2644145524867413,0.0883786010900629,0.1501994408844741,0.0204536335985694,0.0071374044264792,16.47411122753264,3.770783794915467,3.4145555667141023,7.553623666108215
44626,0.8571,0.1065,0.8312,0.7714,0.7636,0.7065,kmeans,0.9625,1600.0,100.0,10.0,0.3284652834891834,0.5475328738408646,0.2521687597898994,1.0,0.25,0.2469074834178092,0.504802354785512,0.6039547194772994,13.833857050183283,0.2144717722589657,17.493785731385074,5.628016090708857,0.2171958421734861,7.247324426696692,0.011625,0.0195959595959595,0.1966709545383776,-0.1123776258350233,-0.1049855516683033,0.0292244458619801,0.0271456632403516,15.706199230986012,10.474267513219688,7.300440783365535,3.731010532973328
46519,0.3384,,,0.3428,0.2954,0.35,dictlearn,0.9621,41068.0,79.0,4.0,10.313292799361848,692.7151693314261,0.0837745720361794,1.0,0.5316455696202531,0.1574813339985241,0.2838866240577382,0.8102381093465486,11.426803842491688,0.3724380487813719,15.284434676714037,3.760903834887047,0.6544652950543134,6.2364139438320985,0.0007345027019096,0.0246673158065563,0.1695737818971796,0.7871767521621357,0.4440378486633068,-0.4390864310481158,0.2058607567333993,8.110761575427786,3.1090758174722217,1.9822404059577765,2.0589779020337704
44610,0.7969,0.6985,0.8986,0.8968,0.8198,0.7407,agg,0.7105,1166.0,37.0,2.0,5.417851130697258,74.22388364445486,0.3618453174190049,0.9999993805942068,0.4054054054054054,0.4231120880999191,0.6433651624258627,0.6054586216896932,6.955191281626451,0.7287240677110016,11.812139686539822,2.242000823038996,1.212340031184144,4.296043352822142,0.0041490890547494,0.072072072072072,0.2477141672235769,0.1720114700031078,0.2105373248935707,0.2696105956842649,0.1355492333100247,5.673181839067151,5.243015926928011,3.9534842937248342,1.6430354050521223
44735,0.6333,0.2276,0.5556,0.5574,0.4327,0.3878,kmeans,0.4393,1600.0,100.0,10.0,,,,1.0,0.41,0.253172284405238,0.4414531190257105,0.6816820828517596,11.932556101019063,0.3926083106285335,17.183818301219574,5.842829070359426,0.4309951230184912,7.891677963617395,0.1955875,0.0161616161616161,0.1996617034834292,0.1655207429123761,-0.0268749149735837,0.2936751437790409,-0.2030212629753568,12.064347830115018,7.313389742198292,3.523436649143719,2.847152955132748
44382,0.6786,0.5587,0.7092,0.6403,0.625,0.5255,agg,0.98,1600.0,26.0,2.0,5.288631756159473,43.07125198062018,0.1005392165600461,1.0,0.7307692307692307,0.128506712976759,0.3244438043525883,0.8858082403382235,6.295770110184001,0.5389384035717877,11.025784383216244,1.8851297786739716,0.8573462702804813,3.998885771047602,0.0027403846153846,0.0,0.1331192133999723,0.2515391523971496,0.2252299334618906,-0.2654564434096391,0.2445565507217285,1.1530183557403917,1.810265257208384,1.3647286378273569,1.6203141279384707
44553,0.529,0.3471,0.5264,0.5201,0.5128,0.4681,kmeans,0.7367,676.0,18.0,4.0,1.0880864485930808,5.631487126873716,0.4061152993244931,0.9999999999998646,0.3888888888888889,0.5224337573544181,0.7983733243104617,0.5467881900657449,5.493178299611066,0.4413703130852408,8.574209624142734,1.70396663237761,0.3436885852323357,2.085365962716136,0.0016436554898093,0.196078431372549,0.3403679912867395,0.1305832103778045,0.1502692169229205,0.1298783444250357,-0.0404011444185817,1.7988960477755878,1.5624221088573107,1.5051953100504905,2.0072757929822087
44573,0.8926,0.8926,0.8926,0.8926,0.8926,0.9128,dictlearn,0.7525,80.0,100.0,2.0,,,,1.0,0.36,0.2338779162739607,0.4320715123630363,0.7186616386995631,13.809805467668836,0.2266355351193205,17.26998198258818,9.477759602282047,0.2562953684035034,11.956570340663772,0.01575,0.0123232323232323,0.195212160112351,-0.1889985184623376,0.4116643894426759,0.3285879655933971,0.4345163614407383,10.086097339985438,8.581804134178354,5.802048466454298,5.500159173239902
970,0.8208,0.4381,0.7714,0.8333,0.6525,0.4376,gmm,1.0,672.0,70.0,2.0,1.125278393570611,2.4708925634238383,0.1471319032847768,1.0,0.8142857142857143,0.1520825558623547,0.3226261117293879,0.8676064549178097,11.69280962260031,0.1596972961451449,14.089625419561663,7.997733850436605,0.0973858550088495,8.838536999242663,0.0106505102040816,0.0,0.1144690582337863,-0.0472926071891938,-0.1220975298992712,0.2238699908085447,0.2621389871832494,4.962119372414998,3.848260783988783,2.795856457467449,2.143668666912162
46382,0.5092,0.3294,0.3115,0.4546,0.4297,0.2414,kmeans,0.6185,575.0,728.0,6.0,,,,,0.7486263736263736,0.0045907000958158,0.0121380978636531,0.9987459742940114,34.198169283688564,0.0210874576175256,34.29358718989381,34.01003288879779,0.0121601979945846,33.984635174844605,0.1980721452460583,3.778889611076681e-06,0.0059677917136534,0.1294748585045051,0.0573491605308236,0.0984668852434938,-0.1312626299935926,1.7031679778703943,1.8878436466007733,1.7271288005863004,1.583389877387959
377,0.5583,0.225,0.7083,0.6583,0.55,0.3917,agg,1.0,480.0,60.0,6.0,0.1750687787830704,0.7054703376597953,0.4570227389213381,1.0,0.4833333333333333,0.5250209153236974,0.6937480064622936,0.5339133003629621,10.378473052087458,0.3411752638000302,15.04800278512172,4.845776683382657,0.1001481889540402,5.473458161457533,0.0061458333333333,0.1559322033898305,0.2715432491135433,0.0210630194317145,0.3814587908089021,0.3511797181213738,0.0165109425983297,19.135808489009417,3.2645388925212626,2.6478550778972814,4.333576840159851
44672,0.6222,0.4493,0.5841,0.7135,0.6144,0.6014,gmm,0.4616,1600.0,32.0,5.0,1.3153802064595423,27.4111471565177,0.0959630712091994,0.9999999999999988,0.625,0.1321349674814571,0.3146494129920264,0.8487855946275996,6.648068350833996,0.7048679987277217,12.423230719761806,2.958092487065979,0.9981665536852098,6.465445637137706,0.06345703125,0.0161290322580645,0.1634361026496566,0.1969600253143708,0.1095714588685398,0.1101120941240748,-0.2072842247077224,1.7477873350981663,1.7200303284574574,1.8958461131802904,1.6166570986204905
44577,0.8313,0.6,0.8313,0.8313,0.6,0.85,dictlearn,0.8081,80.0,100.0,2.0,,,,1.0,0.37,0.2369014079667768,0.4268200976950385,0.7212799330923657,13.866669563536714,0.2067813667156751,17.283325002960176,9.566730507427676,0.2079385421664374,12.056771000960396,0.015375,0.0129292929292929,0.194318289179994,0.002616018101945,0.4325004369408904,-0.2992851555716848,0.2640887499329289,15.103237334172697,8.25646502549364,3.032050234908484,3.451245113005931
40691,0.5192,0.4182,0.5749,1.185,0.7082,0.5097,gmm,0.3897,1279.0,11.0,6.0,1.6441546832610243,7.897213130795111,0.2020777836540021,0.9999998580163478,0.8181818181818182,0.2835869529357093,0.5974135095913425,0.8530519743430909,4.3415816305816,0.4082891339106483,6.479574368875271,1.5596947251055784,0.4474669992498979,2.243070061827165,0.0081739995735304,0.0,0.1861504557708266,0.0477611160239355,0.0657550116667565,-0.0222757781073577,0.1491622243048516,0.9625620633299588,0.6402203740542702,0.4364852297639616,0.8277982868811757
41801,0.8448,0.888,0.9276,0.8742,0.8454,,agg,0.5662,1465.0,1842.0,2.0,,,,,0.755157437567861,0.006301335095236,0.0088087137956094,0.9986641490950912,54.33052269050266,0.0037144915429433,54.60799093918952,54.14886665967075,3.02347247783532e-05,54.14950722187828,0.1993099947008186,1.7103483743728477e-05,0.0048960629020484,,,,,,,,
