n_instances,n_features,n_classes,skewness_mean,kurtosis_mean,mean_abs_pearson,class_entropy,imbalance_ratio,hopkins,intrinsic_dim_ratio,pca_var_pc1,pca_top3_var,pca_entropy,inter_intra_ratio,pairwise_dist_mean,pairwise_dist_cv,pairwise_dist_p90,knn5_dist_mean,knn5_dist_cv,knn5_dist_p90,silhouette_true,davies_bouldin_true,knn1_accuracy,decision_stump_accuracy,feature_sparsity,high_corr_frac,corr_dispersion,feature_std_dispersion,zero_variance_frac,cv_mean,dl_mean_0,dl_mean_1,dl_mean_2,dl_mean_3,dl_var_0,dl_var_1,dl_var_2,dl_var_3,dataset_id
171.0,9.0,6.0,2.0376424165731386,10.554151841820502,0.2258034229398582,0.8398784103810479,8.714285714285714,0.9994228855354628,0.6666666666666666,0.2728628328158544,0.6620688119400537,0.8247023929932273,2.5514845836484565,3.6902481868373536,0.5740747703479719,6.19507493725552,1.4662212599391526,0.9267723720538906,2.878898142889393,-0.0331253103369888,3.6433301638375135,0.6489075630252101,0.4678991596638654,0.0084470435347628,0.0,0.18324584161418,0.4654197501964646,0.0,0.7637769016735935,0.2065389831253697,0.2997797509546198,-0.1529226316687995,0.1128427468546495,0.9028598468403451,0.7830419656370279,0.5091612174151253,0.745120916315299,46334
10790.0,16.0,2.0,7.649031105788639,474.81490036139263,0.1551362525831051,0.9999999999971146,1.0,1.0,0.6875,0.2119930885664218,0.4955955976185309,0.851754917377208,1.4273084901815185,4.917310363645865,0.4787275185755676,8.11930068514965,1.4176727860827998,0.8054923055916526,2.236592791192319,0.048954641940118,4.59692644918187,0.8088044485634847,0.7172381835032438,0.0092157089898053,0.0083333333333333,0.1791227682840969,18809.74376761253,0.0,1.396254468313619,0.0374353591002034,0.1559887453993688,0.2698191311983712,0.1638963644880481,1.1384611468880366,1.2466022695520085,1.1157650536924757,0.7508566717056816,44123
16640.0,5.0,2.0,0.651219177270933,2.4988796593547504,0.1997500133013913,0.9063441898474922,2.107376283846872,0.9994116204825698,0.8,0.4074891671524686,0.8190249489324024,0.86739458496091,0.6602113150231553,2.920837560835482,0.3928241333653134,4.470432407068323,0.3572189937336588,0.6494507482326235,0.6016347403032375,0.0343042779963955,6.305370260032983,0.6153245192307693,0.6781850961538461,0.0,0.1,0.2393060230728111,1.7025975187860594,0.0,0.2957698474344452,0.0248670228348986,0.00199033658253,0.1194305147091289,-0.0030963851376765,0.3997903578801999,0.2245424095223185,0.3064985410197978,0.152545776785768,43904
718.0,6.0,2.0,2.0729034293740747,5.266555935421535,0.0798213410997388,0.9949568168862896,1.182370820668693,0.9999973093794744,1.0,0.2178382112526183,0.5883406810627294,0.9867089246100096,1.4297952324415693,3.148801411808289,0.46041448867772,5.159829561071478,0.4233853009798333,1.1181552339699414,1.040318841654146,0.0982232059590565,2.9909447039223904,0.9122562674094707,0.9874651810584958,0.0076601671309192,0.0,0.0536555176466097,670.9863133979812,0.0,2.0921918288567407,0.1798375789275332,-0.1955563097804487,0.1801047176042226,0.1411162241129046,0.5445134618034082,0.2335039180941329,0.500979567454909,0.2195654322002395,43941
1600.0,100.0,10.0,,,,0.8921097389747935,9.236842105263158,1.0,0.46,0.2219553109171164,0.4261590567736473,0.6996093177910032,5.7594758733464815,12.0863019335474,0.386380101844712,18.148586993444287,6.069646279001143,0.3924773809878283,8.438395207736539,-0.0616538264916875,5.61750117059837,0.445625,0.36875,0.15553125,0.0133333333333333,0.1911702210849205,0.1387685128187223,0.15,1.5857542550849713,0.2442406894214982,0.1059165923102943,0.0147753580951845,0.4138115272938403,12.252952592934834,7.337436820080279,3.609689782699368,3.118473326328842,44733
575.0,9.0,6.0,9.27316979932862,147.024665669896,0.0729095955933867,0.9554220456828966,3.971428571428572,0.9999998879101116,1.0,0.1865981567784424,0.4537136301708034,0.975938164304682,1.511207600291057,3.0716096675809617,0.9545455313461016,4.903737149383771,1.1895061237076938,1.5580973978428905,1.718120331673883,-0.0755919449304005,6.273463041025596,0.3930434782608696,0.3078260869565217,0.0218357487922705,0.0,0.0892854685555278,91778269575.0128,0.0,3.799377946906698,0.0949646176948254,0.1137398760091212,0.0772181323531828,-0.0401213006959829,0.798894530540593,0.7011467101828399,0.8028649352515534,0.9239785737144712,46382
834.0,37.0,2.0,9.208580424212965,169.73481507099777,0.3859355373749665,0.5359423426204214,7.176470588235294,1.0,0.3243243243243243,0.4949224596383225,0.6871417350060962,0.5391494601197828,2.3787372243852345,6.268575315564769,0.9409836480812755,9.86842654956846,2.528676795101692,1.4021637398791094,3.833845047571781,0.0767294799649592,3.862067374321872,0.829736211031175,0.8776978417266187,0.0186013351480977,0.1966966966966967,0.3235398017785691,74471.44210648771,0.0,2.114039890981473,0.2302351354421491,-0.0196060634578512,-0.0527846598410656,0.1923396502904947,9.57494192047631,1.750410212641671,2.9378397196769037,3.665013589209972,1444
800.0,20.0,2.0,0.984713162705576,2.8737075181277154,0.0749929889882154,0.8812908992278072,2.333333333333333,0.9999949872161514,0.9,0.117028216613231,0.2901057539213861,0.9631815346156734,1.0984158493503828,6.197590494505913,0.2066285805355513,7.882060571403031,3.595786316914371,0.1993248487553095,4.560245142969579,0.0156421808404328,7.886883085967513,0.6387499999999999,0.7,0.0084375,0.0,0.0831563050186825,603.1048448787695,0.0,0.5682209587593168,0.0629615538920686,0.0753244326971899,0.1537237017759505,-0.064552336285352,0.68253315168769,0.576081252459694,0.6532563758104145,0.3922643041312471,46540
1600.0,16.0,2.0,4.87717572322105,91.48251806230196,0.1569957752766328,0.9999999999971146,1.0,0.9999999824332634,0.75,0.2077176974992934,0.4910760720797943,0.856748872112232,1.366226857954297,4.818900457149044,0.5789370414834216,7.908074898192906,1.858661096946398,0.7850237150759221,2.949068354441952,0.0480179237424049,4.781915454090508,0.75125,0.71,0.010078125,0.0083333333333333,0.1715617781060859,23049.826762601915,0.0,1.4089939292680342,-0.0155233676391095,0.1691101235693225,0.2659444878659522,-0.0499134055507684,1.2097910471636506,1.3340485199508647,1.1330384949522938,0.8977814927606331,44388
31958.0,5.0,2.0,29.293122635327077,4371.207239486946,0.1042462863733836,0.654051202878996,4.937941285767373,0.9999999999957064,1.0,0.3333413771991412,0.7327642788369142,0.951120088484885,0.3727923659713278,2.7417125333194035,1.1396973077542074,4.167946920167514,0.0438489763911621,21.67358009070877,0.0941590089451746,-0.0307659007695986,8.60552145921449,0.7452594029663934,0.8315914637962326,0.0202828712685399,0.0,0.1668908169084459,1.9931631884752228e+18,0.0,7.304273195672025,0.0095493164530289,-0.0538802557605377,-0.0267522559674552,0.1854200471759889,0.9787356965131278,0.2322249473492462,0.191605436809053,0.3498434159900556,42733
212.0,10.0,8.0,3.086680154217789,25.61111819863712,0.2890523369408886,0.9886132716236984,1.7272727272727273,0.9999999956381872,0.7,0.363838147387454,0.760350345860669,0.760033457513914,2.8968001169907898,3.885126668842432,0.575578942685009,5.915225658883276,1.5506023958654742,0.8297118214431062,2.273525931681078,0.0148938941275295,2.8453591119620567,0.7592469545957917,0.2782945736434108,0.005188679245283,0.0222222222222222,0.2470490549201933,8.082007430186774,0.0,0.6166523534534435,0.1823495553721823,0.1710808760446753,0.0929479787707045,-0.0831667466415122,0.9143767675700518,1.208877538824905,1.4308367845544774,0.4550427359846267,42544
200.0,50.0,2.0,0.0831679646874208,1.1740822310004309,0.0590010305687162,0.9927744539849228,1.2222222222222223,0.4557850919257606,0.86,0.0491936301778601,0.1314738996532831,0.961024719573891,1.6417956687293258,9.986315160870667,0.0882128326441405,11.119506227824544,8.360853893726928,0.0442673927420314,8.795292489743114,0.0081998571828006,8.532411267444436,0.575,0.765,0.0064,0.0008163265306122,0.050882821126488,0.0153344420552267,0.0,54.758439828974986,0.0002957868930713,0.0199355825246355,-0.0134711780172474,-0.0059557760449882,0.8161617422768676,0.6675607015077287,0.7008655690554285,0.6505352968472379,769
1187.0,8.0,10.0,3.287963028654709,25.730009653858204,0.0852352776554038,0.7498963937014776,92.5,0.9999880302477032,1.0,0.225720604137002,0.5077154659272546,0.9660639706934684,3.3694488111020795,3.504731488347164,0.5510866847840078,5.401472083072808,1.093959439593883,0.5342753094039786,1.7078176614341312,0.002039885540409,2.967053538661569,0.5130482572775946,0.4001701946601425,0.0316975568660488,0.0,0.1150025642234727,0.0315333698249645,0.0,1.3951300617974347,0.0636959639425675,0.0735164463952778,0.0941201635033085,0.0902372154336383,0.5051803659941245,0.3674642519587539,0.7823161336549443,0.7973702088513813,44471
844.0,30.0,2.0,2.4938782558510555,15.671602182431876,0.2102887749503395,0.9225790922597584,1.96140350877193,1.0,0.5,0.2266164129086936,0.501894103752735,0.7379788165288764,2.947437112227389,7.020974640247146,0.4675772144346897,10.798110021170006,2.7496228533958216,0.5686658027439976,4.544942340619022,0.0316926457373917,3.224842422412488,0.8127962085308057,0.7298578199052133,0.0213270142180094,0.025287356321839,0.2012227625991507,2.5870450597181747,0.0,4.549507173058212,-0.0435602502052213,0.1896411978293795,0.2472501733969035,-0.0443661320460156,3.057334703211267,2.480500440233384,2.4810199732914358,1.623211702150687,45077
864.0,100.0,9.0,,,,0.999999999995904,1.0,1.0,0.74,0.0326429995887214,0.0915491598453285,0.9429417997028848,2.865113567849705,8.79425277306448,1.1755409257286984,25.22656071986212,3.3116241691382533,2.4696733034783307,14.731077732562172,-0.3642300183701034,5.174101969345966,0.3854012636107004,0.207171662857911,0.08,0.0014141414141414,0.0543402155404046,0.0530978223004837,0.08,19.923314177218398,0.0577401065918558,0.1014520927198446,0.0667049529513842,8.618620220793808e-15,2.877172881673277,2.682903401527505,2.310925330829442,1.8684707284039737,44606
124.0,2.0,2.0,0.379514349282497,0.7893030199781745,0.1461030676562231,0.8983179546796969,2.1794871794871797,0.722247452914918,1.0,0.5730515338281116,1.0,0.9845467848413229,0.3626913206068979,1.7915211806083735,0.5063731026913045,2.9678216364684595,0.325132213173088,0.8341477888922185,0.3238459030303817,0.0048182053346978,7.222311291794008,0.6451612903225806,0.685483870967742,0.0,0.0,0.0,1.0218796535797283,0.0,0.523205393587024,0.0329697005657498,-0.0166481712805116,0.04162246296003,0.0036789084129703,0.1098860609944849,0.0598135773406211,0.0683370256085248,0.0595735808456541,1026
35060.0,10.0,2.0,0.8889534898297585,4.112132629337024,0.6958747491873657,0.99989746229691,1.0241325558570522,1.0,0.2,0.8050513270609312,0.9993765359879376,0.2207993273506534,0.0768622018861548,3.680826580665424,0.6484060742598492,7.040187330925094,0.1110511043227605,1.4813880314576542,0.1903592999554225,-9.484443174747865e-05,69.56923357601755,0.5028522532800913,0.5059612093553907,0.0072989161437535,0.6444444444444445,0.4074013772940496,692.4915675479614,0.0,0.2405483082666958,0.1907407568902345,0.0751804532394002,0.131810689051481,0.1254254611822603,1.9116547384800209,0.254900491963429,0.5893133932571384,1.716398755643436,41734
1600.0,16.0,7.0,3.847654278758356,43.695003338058754,0.3091759520731231,0.9999987952952156,1.0043859649122806,0.9934715237488454,0.5,0.4579444296820218,0.7374563615861796,0.6308947628727741,4.373882937746143,4.904391833013306,0.5712590760484675,8.268974487051677,0.6271094185829219,1.8171908784565372,1.0192950877103777,0.1893647168852324,2.950583963276832,0.8856250000000001,0.284375,0.0062890625,0.15,0.3441759721438425,19.63872897694501,0.0,2.266003064160617,0.2812239864237609,0.1882961569500416,0.2686787900347278,0.1937105649283153,3.2580100323736083,2.154500422618118,0.9951276540951948,0.3741954928697465,44635
1600.0,3.0,2.0,0.8409671641248274,0.6950075348501344,0.0738212407203298,0.5329433101716597,7.247422680412371,0.9112295515013236,1.0,0.3919542682490014,0.9999999999999998,0.9903942994165652,0.2244986492016606,2.238072821917529,0.4619525007193849,3.644064725417664,0.3078518627706246,0.5214199492764765,0.5085996348771709,0.0012501181228303,14.092542860863368,0.786875,0.87875,0.003125,0.0,0.0709387277888776,3.0400460531121007,0.0,0.1583915251770163,0.09920316831553,0.0723564025670387,-0.0210700857604729,-0.0232112576076391,0.1541692357510498,0.1076513140288273,0.1387418535675172,0.1271505500578275,44774
598.0,4.0,2.0,2.219922513296204,10.323930927649284,0.4633312169385739,0.7907877320066126,3.211267605633803,0.9989180624265036,0.75,0.6328306223033904,1.0,0.6220330632145397,0.8879812920037315,2.33977957259309,0.6809920237876568,4.014835428253966,0.3663044592740351,1.420928347499471,0.6615977335128989,0.0625957348009476,3.529286837264724,0.7140468227424749,0.7625418060200669,0.011705685618729,0.1666666666666666,0.3146518599263455,612.3029954846279,0.0,0.9009360496570152,-0.0527158452680873,0.0999892133276531,-0.0279477635552763,-0.1793784921649723,0.1983537622055428,0.2217810483273271,0.1427733850768999,0.7584723060492511,44595
8793.0,16.0,10.0,0.5097057175059504,1.0249047886379703,0.2714807949825559,0.9996538376579666,1.0841232227488151,0.9999999951809688,0.625,0.2951815792354544,0.6577000882730097,0.7483124492035984,4.212491169586229,5.4867358962790185,0.2777849932242888,7.431262605663684,0.964106038795361,0.3663040914011709,1.4307232211820495,0.1644021782008169,2.2639384826950355,0.9930628181670602,0.1997041705229921,0.007719208461276,0.0083333333333333,0.2033578824851267,6.568288336584419,0.0,0.6616155414846011,-0.0273314557915017,0.1502281647445685,0.0174090647067701,-0.0098391748104617,1.3010135408921149,1.424675701966135,1.1582784183928498,0.6082020616703352,32
1600.0,7.0,2.0,3.640937330745974,81.41319724880063,0.2852350511602882,0.9999999999971146,1.0,0.9981091056698892,0.8571428571428571,0.4069174911670447,0.7609272434782786,0.8242948401512924,1.304929782171063,3.324372394101927,0.5663431373254799,4.798306327996504,0.7183428463536843,1.2405674500771986,1.0673457670639104,0.0531732194917249,3.5668505831195816,0.721875,0.71,0.0083928571428571,0.0,0.2049687243154327,0.1134672606153521,0.0,0.5036171315717878,-0.0539868381165965,0.0003621102152812,0.109114644502118,0.0135764450073583,0.3038442797749596,0.2242849905958436,1.0407459242645285,0.5352404181562457,44376
6086.0,17.0,2.0,3.4075232527858232,29.656329167934445,0.1213589508362707,0.9999999999971146,1.0,0.9999999999672108,0.7647058823529411,0.187261065503354,0.4238375621530871,0.8817937909033632,0.268037741545438,5.207456148714214,0.5054041705857827,7.87456420085128,1.816331571297937,0.5447023752824987,2.834826690709459,0.0007458408110665,26.823134781776943,0.5364771606966809,0.5566874794610581,0.0085538651872184,0.0147058823529411,0.1650961370216209,795.3454044418803,0.0,1.1595939650057456,0.0747820199796994,0.1307697103296765,0.1557195354614526,0.1855126975451279,1.0598371599170944,1.055973023023003,0.8899504938882313,1.0221049629630494,44093
614.0,8.0,2.0,1.0754800396856918,2.7895977226800825,0.1721923870471773,0.9327521564426436,1.8691588785046729,0.9993655182558758,0.875,0.2619251622433717,0.6058351331542672,0.9265667187602156,1.4120752670067844,3.760526108951988,0.3650518822141007,5.53896949362996,1.5373495767225052,0.3887448577679382,2.240972523165561,0.086511969055333,3.712694718595893,0.6986970684039088,0.6840390879478827,0.005700325732899,0.0,0.1306717421434319,35.463785043904984,0.0,0.6162302099967412,0.1350433232333731,0.0985691369523146,0.0630867254498127,0.1141761925747668,0.3681491225761852,0.3697036906809241,0.5118628888867738,0.2884546318012365,46921
35060.0,10.0,2.0,1.0715270291687085,18.323480041835357,0.6929282913061214,0.9993479702987568,1.0619890607539846,1.0,0.2,0.8051192130340555,0.9999164241039628,0.2282122909738883,0.1532043637061972,3.764393923801552,0.6056805502989874,6.9531508399916095,0.0975599532772375,2.9124312414913978,0.1553639882042434,-0.00037857711932,36.01315117285137,0.5288933257273246,0.5167712492869367,0.0077809469480889,0.6444444444444445,0.4099544365718758,1687.1736975130111,0.0,0.1809231735707081,0.066180972600035,0.119620328659721,-0.0414488445065475,-0.0997177091627744,1.228680305102884,0.5630540105735556,0.7263638717387825,1.6395057261254178,41718
1462.0,10.0,2.0,0.3007185669229703,1.397787884969684,0.6466606256485482,0.9994599624251864,1.0562587904360057,0.9999999999634324,0.2,0.7991101714447185,0.9991421382413116,0.2222728651347598,0.2692888726877886,3.877129312892768,0.5654744330194246,6.924897556642008,0.2689360683213236,0.591961610002468,0.4111820886663169,-4.4266711131667285e-05,21.789204841697277,0.5102599179206566,0.5054719562243501,0.0044459644322845,0.6444444444444445,0.4737700594672765,14957.871791621556,0.0,0.1494970858667699,0.3865893403785712,0.1281451704030797,0.0865238432959611,-0.3340122856884366,1.6029992579250796,0.4339497911674629,0.4330295235742714,1.5293406322710656,41829
718.0,6.0,5.0,2.002499330841789,4.7252511078115615,0.0832859999310931,0.5115421362673948,91.16666666666669,0.9973981540410484,1.0,0.2183133315538374,0.5910049878043013,0.9854554233685348,2.350646067087584,3.162850295932671,0.4485962003340565,5.090743408992225,0.4176191421655653,1.1484357773408682,1.0367936496830104,-0.161908511785322,3.3147575171077674,0.882983682983683,0.7994463869463869,0.0097493036211699,0.0,0.0555988550049537,660.3857298072169,0.0,2.032382670090865,0.1877713209353672,0.191127501847994,0.1868841367995993,0.2040964524796348,0.5423090316381557,0.259885169150412,0.4859781949086821,0.17348699981562,46906
7968.0,14.0,2.0,0.3328813057783355,0.5849391480889601,0.2318182205690762,0.6391275409203655,5.171959721146398,0.9999999998660056,0.7142857142857143,0.2808639065334456,0.5588116455477627,0.8345840435395759,2.721965029081693,5.131958065479878,0.2563625315564999,6.846732727572818,1.447390577255266,0.2009036301523946,1.833936736240589,0.1167695476686791,2.41977672399243,0.9919678714859438,0.8457580321285141,0.0062392426850258,0.0,0.15985744439429,4.149908021881125,0.0,1.3682007954539668,0.064430099788419,0.0646520620404191,-0.0225306904630723,0.0918875526579384,0.7714136440807134,0.8487477672590629,0.4945530967907043,0.7119619563483586,976
84.0,9.0,6.0,0.0713180196937007,1.1926495002949276,0.1252650654757065,0.9924568022044724,1.5454545454545454,0.5175210349333809,1.0,0.2101394500683724,0.5119075839087233,0.9581932260533744,1.786660892006533,4.168912285771635,0.2194571742196149,5.310232822877513,2.763172175098956,0.1641610919288017,3.392223963641651,-0.0189301627091621,4.766190842086302,0.3926470588235294,0.3338235294117647,0.0066137566137566,0.0,0.0908739226630096,1.404120578437979,0.0,0.5813256309525108,0.0551406447834395,-0.0373694662529208,0.0277154597455948,0.0659865791286209,0.4472159489044255,0.2567643775385922,0.3039933406997728,0.2671278484113616,1465
3763.0,20.0,3.0,0.1960422794096503,1.2064431669440414,0.167978148138531,0.7568513800814474,12.794871794871796,0.9999999999988723,0.45,0.257311677928762,0.6365874216665,0.684091072119132,2.161519486077604,6.083702403807985,0.2580771632225629,8.024788560029137,1.2920199204214222,0.180992087056572,1.581296555272511,0.0169632998130064,4.369839603923633,0.884666755625028,0.6683532748326207,0.0209806005846399,0.0789473684210526,0.2996797802501984,0.4652106776636825,0.0,0.7612725351536247,0.0262982802747298,0.2606755583276636,-0.2450078819700804,-0.0051519139388808,1.4838990097630491,1.5768176079558534,1.486151252493641,1.4025472836143122,41000
676.0,18.0,4.0,1.0880864485930808,5.631487126873716,0.4061152993244931,0.9995464483952676,1.0943396226415094,0.9999999999998646,0.3888888888888889,0.5224337573544181,0.7983733243104617,0.5467881900657449,2.2786169952270128,5.493178299611066,0.4413703130852408,8.574209624142734,1.70396663237761,0.3436885852323357,2.085365962716136,-0.01578986419192,8.707605013871214,0.6819526627218935,0.400887573964497,0.0016436554898093,0.196078431372549,0.3403679912867395,38.27463412279331,0.0,0.2420069557397273,0.1305832103778045,0.1502692169229205,0.1298783444250357,-0.0404011444185817,1.7988960477755878,1.5624221088573107,1.5051953100504905,2.0072757929822087,44556
4000.0,7.0,10.0,0.9453082924182356,1.7516795405540773,0.1003312280689433,0.9999999999956573,1.0,0.9991491934875985,1.0,0.2400725570889325,0.5630566577662494,0.9718010051678686,2.215022157321891,3.630647582421171,0.3324587870716466,5.272540022510159,1.031908141150557,0.3515656691440563,1.45152987966389,-0.0039020584486416,3.718545034043005,0.6045,0.15975,0.0078214285714285,0.0,0.0965474479421516,30742.684766468472,0.0,0.7408494123600246,0.1117026246233374,0.0798628031832941,0.0911757978101051,0.0865587570904231,0.3905049985497625,0.2925035320949116,0.1671235004889389,0.364813158196319,46372
4000.0,15.0,2.0,0.2930311159117243,0.4536458725999611,0.0471094809040203,0.5881537361426581,6.067137809187279,0.9999998377856664,0.7333333333333333,0.1373030129118658,0.4051195694475504,0.8632355363521829,1.146607212366708,5.330144484424093,0.2368951607224506,6.989918054301157,2.375115352645657,0.2033357638673505,3.0141282606391187,0.0549811890866839,6.506912259243942,0.847,0.85775,0.00545,0.0380952380952381,0.1897730296478814,19.057180841208403,0.0,0.4178102642302621,-0.0140884077893282,0.0089700465636542,0.0045292445954942,-0.0018361844557209,0.5914501334104424,0.580661966938911,0.5622225515084477,0.5651102145007574,46915
171.0,9.0,6.0,2.0447768354874825,8.755701181542126,0.2395486765890615,0.8398784103810479,8.714285714285714,0.9994515762389852,0.6666666666666666,0.2795596637980175,0.6774433691570425,0.8138803417522333,2.57009952364156,3.6427888869453455,0.6036814919706642,6.2452372908442895,1.4798508951249514,0.976036469678872,2.95949225694547,-0.0506815207497673,3.528452512255285,0.6894117647058824,0.4680672268907562,0.0110461338531513,0.0277777777777777,0.182695175272406,0.4588265979720483,0.0,0.7617727453570333,0.2008806845640419,0.3178361459068916,0.1299207513284986,0.1316428742997193,1.0234700689724705,0.7762568951537485,0.9289154422251492,0.3810466773824086,952
