dataset_id,LSE_kmeans,LSE_dbscan,LSE_agg,LSE_gmm,LSE_autoenc,LSE_dictlearn,best_method,gt_accuracy,n_instances,n_features,n_classes,skewness_mean,kurtosis_mean,mean_abs_pearson,hopkins,intrinsic_dim_ratio,pca_var_pc1,pca_top3_var,pca_entropy,pairwise_dist_mean,pairwise_dist_cv,pairwise_dist_p90,knn5_dist_mean,knn5_dist_cv,knn5_dist_p90,feature_sparsity,high_corr_frac,corr_dispersion,ae_mean_0,ae_mean_1,ae_mean_2,ae_mean_3,ae_var_0,ae_var_1,ae_var_2,ae_var_3
44577,0.8313,0.6,0.8313,0.8313,0.6,0.85,dictlearn,0.8081,80.0,100.0,2.0,,,,1.0,0.37,0.2369014079667768,0.4268200976950385,0.7212799330923657,13.866669563536714,0.2067813667156751,17.283325002960176,9.566730507427676,0.2079385421664374,12.056771000960396,0.015375,0.0129292929292929,0.194318289179994,-0.4983537793159485,-0.1502065956592559,-0.1208963021636009,-0.2181610614061355,5.041367530822754,4.491199493408203,5.857371330261231,5.834487438201904
40691,0.5192,0.4182,0.5749,1.185,0.7082,0.5097,gmm,0.3897,1279.0,11.0,6.0,1.6441546832610243,7.897213130795111,0.2020777836540021,0.9999998580163478,0.8181818181818182,0.2835869529357093,0.5974135095913425,0.8530519743430909,4.3415816305816,0.4082891339106483,6.479574368875271,1.5596947251055784,0.4474669992498979,2.243070061827165,0.0081739995735304,0.0,0.1861504557708266,0.2562780380249023,0.070346400141716,-0.102687120437622,0.4120216071605682,1.7650601863861084,2.158936023712158,2.181844472885132,2.0249295234680176
41801,0.8448,0.888,0.9276,0.8742,0.8454,,agg,0.5662,1465.0,1842.0,2.0,,,,,0.755157437567861,0.006301335095236,0.0088087137956094,0.9986641490950912,54.33052269050266,0.0037144915429433,54.60799093918952,54.14886665967075,3.02347247783532e-05,54.14950722187828,0.1993099947008186,1.7103483743728477e-05,0.0048960629020484,-0.261944442987442,-0.400447130203247,0.5282842516899109,0.3804759681224823,0.825667679309845,0.8831688165664673,0.8630284667015076,0.926209032535553
44555,0.529,0.3471,0.5264,0.5201,0.5128,0.4681,kmeans,0.7367,676.0,18.0,4.0,1.0880864485930808,5.631487126873716,0.4061152993244931,0.9999999999998646,0.3888888888888889,0.5224337573544181,0.7983733243104617,0.5467881900657449,5.493178299611066,0.4413703130852408,8.574209624142734,1.70396663237761,0.3436885852323357,2.085365962716136,0.0016436554898093,0.196078431372549,0.3403679912867395,-0.2736966013908386,-0.375710517168045,-0.12120321393013,-0.1074049770832061,4.0685625076293945,1.8180376291275024,1.6506305932998655,3.9306929111480713
716,1.0,1.0,0.8929,1.0,1.0,0.8571,kmeans,0.5833,80.0,50.0,2.0,0.162424268122982,1.1331742696806268,0.0908794964175513,0.1044072869658231,0.72,0.0745583865961109,0.1804722535603363,0.9104861642085582,10.02104884547275,0.0916983789901813,11.215465397356372,8.695622976431702,0.0411985678338087,9.166072037074615,0.00475,0.0016326530612244,0.0785401485917611,0.3371896147727966,0.1710321605205536,0.0119319409132003,-0.0788764804601669,3.0281150341033936,2.216036558151245,2.0752594470977783,2.5132527351379395
775,0.8658,0.6644,0.6711,0.8188,0.4027,0.6913,kmeans,0.7525,80.0,25.0,2.0,0.1367542060707918,1.0949661279363634,0.0974006752837933,0.6153884477802996,0.8,0.1152334216843462,0.2722232456005852,0.9351229318029318,7.060908109607398,0.1247977716445339,8.19384526398036,5.757558084678844,0.0577832386521903,6.070591806614817,0.0045,0.0033333333333333,0.0898298762731951,0.2780734598636627,-0.005092479288578,0.1791531145572662,-0.0803398117423057,1.389549732208252,1.4375779628753662,1.1873412132263184,1.343718409538269
768,0.7342,0.7342,0.7342,0.6076,0.5063,0.6962,kmeans,0.798,80.0,25.0,2.0,0.2158392856864132,1.102873488437652,0.098996649157234,0.9639155311266346,0.8,0.1392306602579265,0.298705509209183,0.9179516953040208,7.048543900846004,0.1383493776847968,8.303928791863807,5.636134243366483,0.0647757760672263,6.110988751913936,0.006,0.0066666666666666,0.1152779014778224,0.1188339591026306,-0.1132410392165184,-0.2298063039779663,0.1130302399396896,2.384528398513794,1.201400876045227,1.0269792079925537,1.1787623167037964
762,0.9423,0.9423,0.8269,1.0,0.9423,0.7179,gmm,0.7879,80.0,10.0,2.0,0.1747747522847118,1.0705903251127256,0.1415979464349887,0.8726959175351091,0.8,0.2357220639153711,0.5309841234054447,0.9051925771221596,4.396142038653456,0.2190239016008524,5.662708864255055,2.969243974672744,0.1044756538029887,3.375769074163204,0.0025,0.0222222222222222,0.1587785432444462,-0.1099595576524734,0.3228171169757843,0.12565378844738,-0.3539238274097442,1.2579973936080933,0.92595112323761,0.9597927331924438,1.0547643899917605
812,1.0687,1.0687,0.7099,0.916,0.8626,0.7557,kmeans,0.6616,80.0,25.0,2.0,0.1350495636145116,1.1166019801587723,0.0921657248530586,0.5342677737521095,0.84,0.0953879899936365,0.2476604079406769,0.940366384232806,7.056494387198041,0.1297895671980712,8.245002063521946,5.724169573448743,0.0684642528739132,6.230275136128039,0.006,0.0033333333333333,0.0800155784267341,0.2038212120532989,-0.1066399216651916,0.0114041687920689,-0.059001125395298,0.974545121192932,1.308091640472412,1.2723047733306885,1.3889950513839722
808,0.703,0.703,0.5333,0.8364,0.6485,0.6121,gmm,0.8333,80.0,10.0,2.0,0.1471240797374356,1.202226055281767,0.0864451400246889,0.3096489107207604,0.9,0.1559341126842135,0.4184492401543461,0.977413959192046,4.417801098578959,0.194218752324546,5.505042702193891,3.133204010991484,0.1037635696928384,3.501642951814602,0.0025,0.0,0.0623136224304261,-0.308732271194458,0.2927839159965515,0.0278857108205556,-0.2733757793903351,1.0356690883636477,0.8703530430793762,0.905798614025116,0.7716107368469238
868,0.5569,0.5569,0.5808,0.6766,0.6108,0.7006,dictlearn,0.8434,80.0,25.0,2.0,0.2092764656011712,1.1017845812591742,0.1061582086779008,0.9435110387425444,0.76,0.1278025472200078,0.3082822687892713,0.9066017900429724,7.04847600136555,0.1384203222042272,8.330189166377211,5.628538185751599,0.0616023929840446,6.092732065848621,0.005,0.0066666666666666,0.1179154588446516,0.0569918528199195,-0.2817385792732239,-0.3917766809463501,0.1136963814496994,2.3049910068511963,1.2032206058502195,0.947575867176056,1.3312594890594482
