dataset_id,LSE_kmeans,LSE_dbscan,LSE_agg,LSE_gmm,LSE_autoenc,LSE_dictlearn,best_method,gt_accuracy,n_instances,n_features,n_classes,skewness_mean,kurtosis_mean,mean_abs_pearson,hopkins,intrinsic_dim_ratio,pca_var_pc1,pca_top3_var,pca_entropy,pairwise_dist_mean,pairwise_dist_cv,pairwise_dist_p90,knn5_dist_mean,knn5_dist_cv,knn5_dist_p90,feature_sparsity,high_corr_frac,corr_dispersion,md1,md2,md3,md4,md5,md6,md7,md8,md9,md10,md11,md12,md13,md14,md15,md16,md17,md18,md19
46331,0.3503,0.2217,0.2893,0.3341,0.2567,0.2366,kmeans,0.8593,164.0,75.0,6.0,,,,1.0,0.44,0.1612514621371411,0.3154981732755835,0.7717472211302961,11.663273778160535,0.2825982166370306,15.892831069265352,7.281920616125388,0.3981155042891298,10.84851979248761,0.0273983739837398,0.009009009009009,0.1578569286154959,0.4916705412608735,0.0195921716218228,0.1399720387142476,0.3506768167529208,0.6687399420709208,0.0037408349543618,0.0127936555439174,0.0464611701331737,0.1791859943139308,0.3316624270537184,0.231482866975909,0.1167888672751758,0.0432440520724225,0.0317970971120754,0.0028430345653149,0.7266197815352387,0.2081400568606913,0.060825976357923,0.0044141852461469
40994,1.3333,1.0,0.9798,1.0303,0.9192,0.9899,kmeans,0.5,432.0,18.0,2.0,0.0248831094770477,1.202034471788146,0.019648467064193,0.5827759118728629,0.9444444444444444,0.0641578640822877,0.189808038449861,0.9982438048144248,5.949434245201875,0.139393467718765,7.006326675038928,4.075116489772817,0.0694353317805756,4.440904162197,0.0060442386831275,0.0,0.0142986620964881,0.4964763545242192,0.0121659745455924,0.1102994766333571,-0.0691904092555489,-0.0231168643386343,0.0001826072011686,0.0042536736272235,0.0350713242244564,0.1516069433702844,0.3157923004210707,0.3183058348371573,0.1444422961244306,0.0282289249806651,0.002073128813268,4.296640027498496e-05,0.6818230643636676,0.2725358769442296,0.0432671650769098,0.0023738936151929
60,0.5913,0.5913,0.6209,0.6019,0.5997,0.4156,agg,0.8554,4000.0,40.0,3.0,0.0901293464372585,0.2300818294585604,0.0899591130649418,0.9999999999988094,0.85,0.1992812134829482,0.3086756567359197,0.8981579428620557,8.801264602490058,0.1508177792316716,10.59015017946695,5.692756630903343,0.0721152622184099,6.223364881494827,0.00758125,0.0,0.1732314532770441,0.4358196129333068,0.0130933483800774,0.1144261699965417,0.3273396573593484,-0.0762554721783153,0.0001041510377594,0.0087584396099024,0.1024618654663666,0.2923168292073018,0.318871967991998,0.1905183795948987,0.0706712928232058,0.0148902225556389,0.0013748437109277,3.2008002000500123e-05,0.6769143535883971,0.2803697174293573,0.0400762690672668,0.0026396599149787
44463,0.6489,0.6426,0.7022,0.6144,0.6771,0.6865,agg,0.7975,1600.0,104.0,2.0,,,,1.0,0.5288461538461539,0.0903157130517826,0.2139793001345688,0.8364620342899831,12.908183264440408,0.4292894144643335,18.0160462649155,6.634847237824929,0.619460486169785,9.742199422635805,0.050030048076923,0.0082150858849887,0.122126273972562,0.1883037055694756,0.007280229942603,0.0853242635046038,2.484177707100728,10.009980482366462,0.0711382113821138,0.6184529393370857,0.2322435897435897,0.051109287054409,0.0126876172607879,0.0078572545340838,0.0039446529080675,0.0024757661038148,7.973733583489681e-05,1.0944340212632896e-05,0.822932301438399,0.128660100062539,0.0259232332707942,0.0224843652282676
1559,1.0667,0.6667,0.9667,1.6778,1.7,0.4333,autoenc,0.375,84.0,9.0,4.0,0.0531870363798571,1.1969216104590956,0.1368334199813992,0.460309268070374,1.0,0.2252451814837663,0.5122051206204279,0.955367795170612,4.174176707128767,0.213352434597487,5.281989771051984,2.7695621754066013,0.1294112689972835,3.2800331291051736,0.0039682539682539,0.0,0.086449637988482,0.4939289566178951,0.0217695933814059,0.1475452248681939,-0.1988181241882571,0.0934119403320199,0.008318990246701,0.0220883534136546,0.0631095811818703,0.1623637406769937,0.2507171543316122,0.2527251864601262,0.1686746987951807,0.0579460699942627,0.0117613310384394,0.0022948938611589,0.6855995410212278,0.2670682730923694,0.0427423981640849,0.0045897877223178
46840,0.4269,0.223,0.4545,0.4111,0.3691,0.3788,agg,0.927,1688.0,31.0,7.0,4.553368783631965,81.52558956657865,0.0982920874622492,0.9999999999999796,0.6451612903225806,0.1363752325375525,0.3037828122801425,0.8570132773536101,7.092648678077204,0.3964010545602854,10.512418642569754,2.1333087159506725,1.0534837862637572,4.562055273482034,0.0012039443510166,0.0172043010752688,0.1466986646907911,0.153071726711448,0.0045263414726218,0.0672780905839472,2.474780157035068,19.12271037739851,0.1722392030498065,0.6358534879212938,0.1684922617057678,0.0146850602741342,0.0074903710279612,5.4781897813499946e-05,0.0,0.0,0.0009727298522012,0.0002121042710214,0.7812832729796014,0.1854121424778835,0.0193899824978859,0.0139146020446289
1519,0.3922,0.3922,0.3922,0.3922,0.3922,0.3922,kmeans,0.85,93.0,90.0,3.0,3.199802831510272,22.97854237082921,0.1769049253973555,1.0,0.2111111111111111,0.1549218078971576,0.3870676439287732,0.6282099673551497,10.169055242562104,0.8715328155769494,23.059524049166576,5.866484662524659,1.250623224677334,18.357047452445865,0.0352449223416965,0.0162297128589263,0.1992051594833287,0.2394035314936178,0.0460180903334236,0.2145182750569836,0.9456952469855616,-0.0785264976580046,0.3695652173913043,0.1982234689107059,0.091164095371669,0.1054230949041608,0.0881252921926133,0.0698924731182795,0.0413744740532959,0.0275829827021972,0.0065451145395044,0.0021037868162692,0.7166900420757363,0.2318840579710145,0.0490883590462833,0.0023375409069658
756,0.9478,0.619,0.9977,0.9728,0.9728,0.5646,agg,0.9545,127.0,15.0,2.0,0.7676842695721278,1.2162616280781748,0.3763041215613391,0.9999981037707244,0.6,0.4709700499917189,0.7392911249627463,0.6572628017799487,5.135112360309413,0.3830306162570703,7.702221506184113,2.480484114369063,0.4070267378599497,3.912415413075895,0.0036745406824146,0.0952380952380952,0.2777861110158575,0.3523744254074332,0.0182169531549897,0.134970193579878,0.4485168934522697,0.3653492800437043,0.0186226721659792,0.0949881264841894,0.2607174103237095,0.2885889263842019,0.1978502687164104,0.0968628921384826,0.0286214223222097,0.0116235470566179,0.0014998125234345,0.0006249218847644,0.6855393075865517,0.2683414573178352,0.0404949381327334,0.0056242969628796
1477,0.353,0.2621,0.3271,0.422,0.3261,0.3816,gmm,0.9952,11128.0,129.0,6.0,11.504142230798127,816.3636789373368,0.4942016248113411,1.0,0.1007751937984496,0.5382390634798606,0.7486598656745271,0.3766818264871563,12.802620903292802,0.7521028901706437,22.75378674638805,1.1671458713732867,3.539379110385864,1.970687535630772,0.0155129319713105,0.1500726744186046,0.2690642095692164,0.0438036158386526,0.0012911042635162,0.0359319393230631,8.753981267385067,196.9214610708249,0.9539062212442488,0.0436062412482496,0.0016876175235047,0.0,0.0003999199839967,0.0,0.0,0.0,8.001600320064014e-08,0.0003999199839967,0.8843323864772955,0.0847155831166233,0.0189556311262252,0.0119963992798559
1552,0.6615,0.6235,0.6659,0.6615,0.5928,0.606,agg,0.379,880.0,18.0,5.0,0.5587905749688359,1.5262056421468575,0.0784568137850644,0.9919807863700906,0.7222222222222222,0.1475151537414031,0.3542896520294462,0.8899711226508231,5.911972202364362,0.1765587588262313,7.197422668524123,2.944365271552282,0.1713119091455727,3.726089196408363,0.0006313131313131,0.0130718954248366,0.1488923166461005,0.6067525144683233,0.0143083931627562,0.1196176958595854,-0.4400006135130436,0.270127018389346,0.0002094322060192,0.0019443582583514,0.0097036922122246,0.0404953976626331,0.1276372944461681,0.2700253387113455,0.3233865963388148,0.1894585789636984,0.0360792222566966,0.0010600889440479,0.6865006722515254,0.2710104457544731,0.0371470679491157,0.0053418140448857
